INT	STRING	INT
146418	((li)|(ni)|[粟哩刕丽厘骊剓荲狸离梨梸犁琍悡菞喱犂棃鹂缡蜊艃筣漓蓠剺嫠孷樆璃盠貍鋫鲡黎褵犛蔾縭篱罹錅謧醨蟍釐離藜嚟邌斄瓈鏫鵹鯬蟸黧蠡蠫灕囄蘺孋廲劙鑗籬穲纚驪鱺鸝礼礼里李俚峛峢峲逦娌理锂裡裏裏豊鋰鲤澧禮鯉醴鳢蠡邐鱧鱱欚力历厉屴立朸吏呖励丽利叓苈坜沥沴岦枥苙例戾疠隶疬砅赲俪俐荔茘郦栎栃轹猁悧珕栗栛涖浰莉莅娳砺砾秝鬲蛎蚸粝粒笠婯唳脷悷棙傈凓厤跞詈蛠痢雳鳨睙鉝厯蒞蒚搮溧塛慄暦歴瑮厲綟蜧蝷篥鴗隷勵歷曆巁濿檪隸鬁磿癘犡爄蠇櫔曞禲擽儮嚦攊藶瓅櫟瀝壢礪麗礫蠣爏糲盭櫪瓑皪酈儷癧礰麜鷅轢觻躒囇攦欐讈轣靂瓥攭靋唎甅睝粴魞聢竰糎鯏鯐])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((zhang)|(zhan)|[占沾枬毡旃栴蛅粘飦趈詀惉詹閚谵薝邅噡嶦霑氊氈瞻鹯旜譫饘鳣魙驙鸇鱣讝斩飐盏展崭斬琖盞搌辗嶄嶃榐颭醆嫸橏輾黵占佔战栈桟站绽偡菚湛棧戦綻輚嶘戰虥虦襢覱轏譧驏蘸])[a-zA-Z0-9\s]*((shu)|[书殳抒纾陎叔枢杸姝荼倏倐殊紓書焂梳鄃菽婌掓軗淑疏疎舒琡綀毹毺摅输跾踈蔬樞輸鮛橾儵攄鵨尗秫孰赎塾熟璹贖属暑暏黍鼠蜀数署潻薯薥曙癙藷襡襩屬术朮戍束沭述侸荗咰树怷竖恕捒庶庻蒁絉術裋尌鉥腧竪数墅漱潄澍數豎錰霔濖樹鶐鏣虪未分类瀭糬蠴])	11
146419	((zhu)|[朱侏诛邾洙茱株珠诸猪硃秼袾铢絑蛛誅跦槠潴蕏蝫銖橥諸豬駯鮢鴸瀦藸鼄櫧櫫鯺蠩朮术竹⺮竺炢笁茿烛窋逐笜舳逫筑瘃蓫敱磩築篴斀燭蠋躅鱁劚孎灟斸曯欘爥蠾钃主劯宔拄砫罜陼帾渚属煑煮詝褚嘱濐燝麈瞩屬囑鸀矚宁伫佇住助纻芧苎坾拀杼注苧贮迬驻乼壴柱柷殶炷祝疰眝砫祩竚莇紵紸羜著蛀尌嵀筑註貯跓軴铸筯鉒飳馵嗻墸箸翥樦澍鋳駐築篫麆簗櫡鑄])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((yong)|(yon)|(yun)|(ron)|(rong)|[戎溶容荣蓉肜栄狨绒茙茸荣容峵毧烿傛媶嵘搑絨羢嫆嵤搈榵溶蓉榕榮熔瑢穁槦縙蝾褣镕融螎駥嬫嶸爃鎔瀜曧蠑冗宂坈傇軵縙氄穃縙])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((ji)|[几丌讥击刉叽饥乩刏圾机玑肌芨矶鸡其奇枅苙咭剞唧姬屐积笄飢基庴喞嵆嵇幾攲敧朞期犄筓缉赍嗘畸稘跻鳮僟毄箕綨緁銈嘰撃槣樭畿稽緝觭諅賫踑躸鹡齑墼撽機激璣禨積錤隮懠擊磯簊羁賷櫅耭雞譏韲鶏譤鐖饑癪躋鞿魕鶺鷄羇虀鑇覉鑙齏羈鸄覊亼亽及尐伋吉岌彶忣汲级即极皀﨤亟佶诘郆卽叝姞急皍笈級堲揤疾觙偮卙唶楖淁焏谻戢棘極殛湒集塉嫉愱楫蒺蝍趌辑槉耤膌銡嶯潗濈瘠箿蕀蕺諔趞踖鞊檝螏輯磼簎藉襋蹐鍓艥籍轚鏶霵齎躤雧])	11
146420	((zhu)|[朱侏诛邾洙茱株珠诸猪硃秼袾铢絑蛛誅跦槠潴蕏蝫銖橥諸豬駯鮢鴸瀦藸鼄櫧櫫鯺蠩朮术竹⺮竺炢笁茿烛窋逐笜舳逫筑瘃蓫敱磩築篴斀燭蠋躅鱁劚孎灟斸曯欘爥蠾钃主劯宔拄砫罜陼帾渚属煑煮詝褚嘱濐燝麈瞩屬囑鸀矚宁伫佇住助纻芧苎坾拀杼注苧贮迬驻乼壴柱柷殶炷祝疰眝砫祩竚莇紵紸羜著蛀尌嵀筑註貯跓軴铸筯鉒飳馵嗻墸箸翥樦澍鋳駐築篫麆簗櫡鑄])[a-zA-Z0-9\s]*((yong)|(yon)|(yun)|(ron)|(rong)|[戎溶容荣蓉肜栄狨绒茙茸荣容峵毧烿傛媶嵘搑絨羢嫆嵤搈榵溶蓉榕榮熔瑢穁槦縙蝾褣镕融螎駥嬫嶸爃鎔瀜曧蠑冗宂坈傇軵縙氄穃縙])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((ji)|[几丌讥击刉叽饥乩刏圾机玑肌芨矶鸡其奇枅苙咭剞唧姬屐积笄飢基庴喞嵆嵇幾攲敧朞期犄筓缉赍嗘畸稘跻鳮僟毄箕綨緁銈嘰撃槣樭畿稽緝觭諅賫踑躸鹡齑墼撽機激璣禨積錤隮懠擊磯簊羁賷櫅耭雞譏韲鶏譤鐖饑癪躋鞿魕鶺鷄羇虀鑇覉鑙齏羈鸄覊亼亽及尐伋吉岌彶忣汲级即极皀﨤亟佶诘郆卽叝姞急皍笈級堲揤疾觙偮卙唶楖淁焏谻戢棘極殛湒集塉嫉愱楫蒺蝍趌辑槉耤膌銡嶯潗濈瘠箿蕀蕺諔趞踖鞊檝螏輯磼簎藉襋蹐鍓艥籍轚鏶霵齎躤雧])	11
146421	((zhu)|[朱侏诛邾洙茱株珠诸猪硃秼袾铢絑蛛誅跦槠潴蕏蝫銖橥諸豬駯鮢鴸瀦藸鼄櫧櫫鯺蠩朮术竹⺮竺炢笁茿烛窋逐笜舳逫筑瘃蓫敱磩築篴斀燭蠋躅鱁劚孎灟斸曯欘爥蠾钃主劯宔拄砫罜陼帾渚属煑煮詝褚嘱濐燝麈瞩屬囑鸀矚宁伫佇住助纻芧苎坾拀杼注苧贮迬驻乼壴柱柷殶炷祝疰眝砫祩竚莇紵紸羜著蛀尌嵀筑註貯跓軴铸筯鉒飳馵嗻墸箸翥樦澍鋳駐築篫麆簗櫡鑄])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((yong)|(yon)|(yun)|(ron)|(rong)|[戎溶容荣蓉肜栄狨绒茙茸荣容峵毧烿傛媶嵘搑絨羢嫆嵤搈榵溶蓉榕榮熔瑢穁槦縙蝾褣镕融螎駥嬫嶸爃鎔瀜曧蠑冗宂坈傇軵縙氄穃縙])[a-zA-Z0-9\s]*((ji)|[几丌讥击刉叽饥乩刏圾机玑肌芨矶鸡其奇枅苙咭剞唧姬屐积笄飢基庴喞嵆嵇幾攲敧朞期犄筓缉赍嗘畸稘跻鳮僟毄箕綨緁銈嘰撃槣樭畿稽緝觭諅賫踑躸鹡齑墼撽機激璣禨積錤隮懠擊磯簊羁賷櫅耭雞譏韲鶏譤鐖饑癪躋鞿魕鶺鷄羇虀鑇覉鑙齏羈鸄覊亼亽及尐伋吉岌彶忣汲级即极皀﨤亟佶诘郆卽叝姞急皍笈級堲揤疾觙偮卙唶楖淁焏谻戢棘極殛湒集塉嫉愱楫蒺蝍趌辑槉耤膌銡嶯潗濈瘠箿蕀蕺諔趞踖鞊檝螏輯磼簎藉襋蹐鍓艥籍轚鏶霵齎躤雧])	11
146422	((zhu)|[朱侏诛邾洙茱株珠诸猪硃秼袾铢絑蛛誅跦槠潴蕏蝫銖橥諸豬駯鮢鴸瀦藸鼄櫧櫫鯺蠩朮术竹⺮竺炢笁茿烛窋逐笜舳逫筑瘃蓫敱磩築篴斀燭蠋躅鱁劚孎灟斸曯欘爥蠾钃主劯宔拄砫罜陼帾渚属煑煮詝褚嘱濐燝麈瞩屬囑鸀矚宁伫佇住助纻芧苎坾拀杼注苧贮迬驻乼壴柱柷殶炷祝疰眝砫祩竚莇紵紸羜著蛀尌嵀筑註貯跓軴铸筯鉒飳馵嗻墸箸翥樦澍鋳駐築篫麆簗櫡鑄])[a-zA-Z0-9\s]*((yong)|(yon)|(yun)|(ron)|(rong)|[戎溶容荣蓉肜栄狨绒茙茸荣容峵毧烿傛媶嵘搑絨羢嫆嵤搈榵溶蓉榕榮熔瑢穁槦縙蝾褣镕融螎駥嬫嶸爃鎔瀜曧蠑冗宂坈傇軵縙氄穃縙])[a-zA-Z0-9\s]*((ji)|[几丌讥击刉叽饥乩刏圾机玑肌芨矶鸡其奇枅苙咭剞唧姬屐积笄飢基庴喞嵆嵇幾攲敧朞期犄筓缉赍嗘畸稘跻鳮僟毄箕綨緁銈嘰撃槣樭畿稽緝觭諅賫踑躸鹡齑墼撽機激璣禨積錤隮懠擊磯簊羁賷櫅耭雞譏韲鶏譤鐖饑癪躋鞿魕鶺鷄羇虀鑇覉鑙齏羈鸄覊亼亽及尐伋吉岌彶忣汲级即极皀﨤亟佶诘郆卽叝姞急皍笈級堲揤疾觙偮卙唶楖淁焏谻戢棘極殛湒集塉嫉愱楫蒺蝍趌辑槉耤膌銡嶯潗濈瘠箿蕀蕺諔趞踖鞊檝螏輯磼簎藉襋蹐鍓艥籍轚鏶霵齎躤雧])	11
146423	((zhu)|[朱侏诛邾洙茱株珠诸猪硃秼袾铢絑蛛誅跦槠潴蕏蝫銖橥諸豬駯鮢鴸瀦藸鼄櫧櫫鯺蠩朮术竹⺮竺炢笁茿烛窋逐笜舳逫筑瘃蓫敱磩築篴斀燭蠋躅鱁劚孎灟斸曯欘爥蠾钃主劯宔拄砫罜陼帾渚属煑煮詝褚嘱濐燝麈瞩屬囑鸀矚伫佇住助纻芧苎坾拀杼注苧贮迬驻乼壴柱柷殶炷祝疰眝砫祩竚莇紵紸羜著蛀尌嵀筑註貯跓軴铸筯鉒飳馵嗻墸箸翥樦澍鋳駐築篫麆簗櫡鑄])[a-zA-Z0-9\s]*((de)|[嘚恴淂得地德鍀淂棏蚮悳惪棏锝徳德鍀])	11
146424	((zhu)|[朱侏诛邾洙茱株珠诸猪硃秼袾铢絑蛛誅跦槠潴蕏蝫銖橥諸豬駯鮢鴸瀦藸鼄櫧櫫鯺蠩朮术竹⺮竺炢笁茿烛窋逐笜舳逫筑瘃蓫敱磩築篴斀燭蠋躅鱁劚孎灟斸曯欘爥蠾钃主劯宔拄砫罜陼帾渚属煑煮詝褚嘱濐燝麈瞩屬囑鸀矚伫佇住助纻芧苎坾拀杼注苧贮迬驻乼壴柱柷殶炷祝疰眝砫祩竚莇紵紸羜著蛀尌嵀筑註貯跓軴铸筯鉒飳馵嗻墸箸翥樦澍鋳駐築篫麆簗櫡鑄])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((de)|[嘚恴淂得地德鍀淂棏蚮悳惪棏锝徳德鍀])	11
146425	((zhu)|[朱侏诛邾洙茱株珠诸猪硃秼袾铢絑蛛誅跦槠潴蕏蝫銖橥諸豬駯鮢鴸瀦藸鼄櫧櫫鯺蠩朮术竹⺮竺炢笁茿烛窋逐笜舳逫筑瘃蓫敱磩築篴斀燭蠋躅鱁劚孎灟斸曯欘爥蠾钃主劯宔拄砫罜陼帾渚属煑煮詝褚嘱濐燝麈瞩屬囑鸀矚伫佇住助纻芧苎坾拀杼注苧贮迬驻乼壴柱柷殶炷祝疰眝砫祩竚莇紵紸羜著蛀尌嵀筑註貯跓軴铸筯鉒飳馵嗻墸箸翥樦澍鋳駐築篫麆簗櫡鑄])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((yuan)|[冤鸳渊宛棩鋺渁鴛渕夗箢鼝寃蒬惌裷淵鳶鸢囦眢鼘葾悁蜵涴駌渆鵷剈灁鹓嬽肙弲蜎员缘园援源元圆原辕猿袁杬榬茒酛園沅蚖騵垣溒螈鶰円媛謜厵縁轅喛榞芫邧圎櫞薗鎱圜蝯鶢妧猨褤鼋厡嫄緣贠員楥羱邍橼蒝鈨圓湲蝝魭傆塬爰黿媴笎貟远遠盶逺鋺薳愿院怨远褑噮願妴禐裫傆夗瑗衏垸媛掾苑Yy暖爱缓嗳暧])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((shuai)|[帅师甩摔衰摔帥率蟀卛缞])	11
146426	((zhu)|[朱侏诛邾洙茱株珠诸猪硃秼袾铢絑蛛誅跦槠潴蕏蝫銖橥諸豬駯鮢鴸瀦藸鼄櫧櫫鯺蠩朮术竹⺮竺炢笁茿烛窋逐笜舳逫筑瘃蓫敱磩築篴斀燭蠋躅鱁劚孎灟斸曯欘爥蠾钃主劯宔拄砫罜陼帾渚属煑煮詝褚嘱濐燝麈瞩屬囑鸀矚伫佇住助纻芧苎坾拀杼注苧贮迬驻乼壴柱柷殶炷祝疰眝砫祩竚莇紵紸羜著蛀尌嵀筑註貯跓軴铸筯鉒飳馵嗻墸箸翥樦澍鋳駐築篫麆簗櫡鑄])[a-zA-Z0-9\s]*((yuan)|[冤鸳渊宛棩鋺渁鴛渕夗箢鼝寃蒬惌裷淵鳶鸢囦眢鼘葾悁蜵涴駌渆鵷剈灁鹓嬽肙弲蜎员缘园援源元圆原辕猿袁杬榬茒酛園沅蚖騵垣溒螈鶰円媛謜厵縁轅喛榞芫邧圎櫞薗鎱圜蝯鶢妧猨褤鼋厡嫄緣贠員楥羱邍橼蒝鈨圓湲蝝魭傆塬爰黿媴笎貟远遠盶逺鋺薳愿院怨远褑噮願妴禐裫傆夗瑗衏垸媛掾苑Yy暖爱缓嗳暧])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((shuai)|[帅师甩摔衰摔帥率蟀卛缞])	11
146427	((zhu)|[朱侏诛邾洙茱株珠诸猪硃秼袾铢絑蛛誅跦槠潴蕏蝫銖橥諸豬駯鮢鴸瀦藸鼄櫧櫫鯺蠩朮术竹⺮竺炢笁茿烛窋逐笜舳逫筑瘃蓫敱磩築篴斀燭蠋躅鱁劚孎灟斸曯欘爥蠾钃主劯宔拄砫罜陼帾渚属煑煮詝褚嘱濐燝麈瞩屬囑鸀矚伫佇住助纻芧苎坾拀杼注苧贮迬驻乼壴柱柷殶炷祝疰眝砫祩竚莇紵紸羜著蛀尌嵀筑註貯跓軴铸筯鉒飳馵嗻墸箸翥樦澍鋳駐築篫麆簗櫡鑄])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((yuan)|[冤鸳渊宛棩鋺渁鴛渕夗箢鼝寃蒬惌裷淵鳶鸢囦眢鼘葾悁蜵涴駌渆鵷剈灁鹓嬽肙弲蜎员缘园援源元圆原辕猿袁杬榬茒酛園沅蚖騵垣溒螈鶰円媛謜厵縁轅喛榞芫邧圎櫞薗鎱圜蝯鶢妧猨褤鼋厡嫄緣贠員楥羱邍橼蒝鈨圓湲蝝魭傆塬爰黿媴笎貟远遠盶逺鋺薳愿院怨远褑噮願妴禐裫傆夗瑗衏垸媛掾苑Yy暖爱缓嗳暧])[a-zA-Z0-9\s]*((shuai)|[帅师甩摔衰摔帥率蟀卛缞])	11
146428	((zhu)|[朱侏诛邾洙茱株珠诸猪硃秼袾铢絑蛛誅跦槠潴蕏蝫銖橥諸豬駯鮢鴸瀦藸鼄櫧櫫鯺蠩朮术竹⺮竺炢笁茿烛窋逐笜舳逫筑瘃蓫敱磩築篴斀燭蠋躅鱁劚孎灟斸曯欘爥蠾钃主劯宔拄砫罜陼帾渚属煑煮詝褚嘱濐燝麈瞩屬囑鸀矚伫佇住助纻芧苎坾拀杼注苧贮迬驻乼壴柱柷殶炷祝疰眝砫祩竚莇紵紸羜著蛀尌嵀筑註貯跓軴铸筯鉒飳馵嗻墸箸翥樦澍鋳駐築篫麆簗櫡鑄])[a-zA-Z0-9\s]*((yuan)|[冤鸳渊宛棩鋺渁鴛渕夗箢鼝寃蒬惌裷淵鳶鸢囦眢鼘葾悁蜵涴駌渆鵷剈灁鹓嬽肙弲蜎员缘园援源元圆原辕猿袁杬榬茒酛園沅蚖騵垣溒螈鶰円媛謜厵縁轅喛榞芫邧圎櫞薗鎱圜蝯鶢妧猨褤鼋厡嫄緣贠員楥羱邍橼蒝鈨圓湲蝝魭傆塬爰黿媴笎貟远遠盶逺鋺薳愿院怨远褑噮願妴禐裫傆夗瑗衏垸媛掾苑Yy暖爱缓嗳暧])[a-zA-Z0-9\s]*((shuai)|[帅师甩摔衰摔帥率蟀卛缞])	11
146429	((zhu)|[朱侏诛邾洙茱株珠诸猪硃秼袾铢絑蛛誅跦槠潴蕏蝫銖橥諸豬駯鮢鴸瀦藸鼄櫧櫫鯺蠩朮术竹⺮竺炢笁茿烛窋逐笜舳逫筑瘃蓫敱磩築篴斀燭蠋躅鱁劚孎灟斸曯欘爥蠾钃主劯宔拄砫罜陼帾渚属煑煮詝褚嘱濐燝麈瞩屬囑鸀矚伫佇住助纻芧苎坾拀杼注苧贮迬驻乼壴柱柷殶炷祝疰眝砫祩竚莇紵紸羜著蛀尌嵀筑註貯跓軴铸筯鉒飳馵嗻墸箸翥樦澍鋳駐築篫麆簗櫡鑄])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((yuan)|[冤鸳渊宛棩鋺渁鴛渕夗箢鼝寃蒬惌裷淵鳶鸢囦眢鼘葾悁蜵涴駌渆鵷剈灁鹓嬽肙弲蜎员缘园援源元圆原辕猿袁杬榬茒酛園沅蚖騵垣溒螈鶰円媛謜厵縁轅喛榞芫邧圎櫞薗鎱圜蝯鶢妧猨褤鼋厡嫄緣贠員楥羱邍橼蒝鈨圓湲蝝魭傆塬爰黿媴笎貟远遠盶逺鋺薳愿院怨远褑噮願妴禐裫傆夗瑗衏垸媛掾苑Yy暖爱缓嗳暧])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((shuai)|[帅师甩摔衰摔帥率蟀卛缞])	11
146430	((zhou)|[州舟诌侜周洲炿诪烐珘调辀郮啁婤徟掫淍矪週鸼喌粥赒輈翢銂賙輖霌駲嚋盩謅鵃騆譸妯轴軸碡肘帚疛胕菷晭睭箒鯞纣伷㑇呪咒宙绉冑咮昼紂胄荮轴皱酎晝粙椆葤詋軸㑳甃㥮僽皺駎噣縐繇薵骤籀籕籒驟])[a-zA-Z0-9\s]*((en)|(eng)|[奀恩蒽煾峎摁嗯摁?])[a-zA-Z0-9\s]*((lai)|(nai)|[来來俫倈崃徕乃赖奶耐艿奈萘涞莱郲婡崍庲徠梾淶猍萊逨棶琜筙铼箂錸騋鯠鶆麳襰疠娕徕唻婡徠赉睐睞赖誺賚濑賴頼癘顂癞鵣攋瀨瀬籁藾櫴癩籟])	11
146431	((zhou)|[州舟诌侜周洲炿诪烐珘调辀郮啁婤徟掫淍矪週鸼喌粥赒輈翢銂賙輖霌駲嚋盩謅鵃騆譸妯轴軸碡肘帚疛胕菷晭睭箒鯞纣伷㑇呪咒宙绉冑咮昼紂胄荮轴皱酎晝粙椆葤詋軸㑳甃㥮僽皺駎噣縐繇薵骤籀籕籒驟])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((en)|(eng)|[奀恩蒽煾峎摁嗯摁?])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((lai)|(nai)|[来來俫倈崃徕乃赖奶耐艿奈萘涞莱郲婡崍庲徠梾淶猍萊逨棶琜筙铼箂錸騋鯠鶆麳襰疠娕徕唻婡徠赉睐睞赖誺賚濑賴頼癘顂癞鵣攋瀨瀬籁藾櫴癩籟])	11
146432	((zhou)|[州舟诌侜周洲炿诪烐珘调辀郮啁婤徟掫淍矪週鸼喌粥赒輈翢銂賙輖霌駲嚋盩謅鵃騆譸妯轴軸碡肘帚疛胕菷晭睭箒鯞纣伷㑇呪咒宙绉冑咮昼紂胄荮轴皱酎晝粙椆葤詋軸㑳甃㥮僽皺駎噣縐繇薵骤籀籕籒驟])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((en)|(eng)|[奀恩蒽煾峎摁嗯摁?])[a-zA-Z0-9\s]*((lai)|(nai)|[来來俫倈崃徕乃赖奶耐艿奈萘涞莱郲婡崍庲徠梾淶猍萊逨棶琜筙铼箂錸騋鯠鶆麳襰疠娕徕唻婡徠赉睐睞赖誺賚濑賴頼癘顂癞鵣攋瀨瀬籁藾櫴癩籟])	11
146433	((zhou)|[州舟诌侜周洲炿诪烐珘调辀郮啁婤徟掫淍矪週鸼喌粥赒輈翢銂賙輖霌駲嚋盩謅鵃騆譸妯轴軸碡肘帚疛胕菷晭睭箒鯞纣伷㑇呪咒宙绉冑咮昼紂胄荮轴皱酎晝粙椆葤詋軸㑳甃㥮僽皺駎噣縐繇薵骤籀籕籒驟])[a-zA-Z0-9\s]*((en)|(eng)|[奀恩蒽煾峎摁嗯摁?])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((lai)|(nai)|[来來俫倈崃徕乃赖奶耐艿奈萘涞莱郲婡崍庲徠梾淶猍萊逨棶琜筙铼箂錸騋鯠鶆麳襰疠娕徕唻婡徠赉睐睞赖誺賚濑賴頼癘顂癞鵣攋瀨瀬籁藾櫴癩籟])	11
146434	((yang)|(yan)|[央姎抰泱柍殃胦眏秧鸯鉠雵鞅鍈鴦扬羊阦阳⺶旸杨炀玚飏佯劷氜疡详钖垟徉昜洋羏烊珜眻陽婸崵崸愓揚蛘敭暘楊煬瑒禓瘍諹輰鍚鴹颺鰑霷鸉卬仰佒咉坱岟养柍炴氧眏痒紻傟勜楧軮慃氱蝆飬養駚懩攁瀁癢礢怏柍恙样烊羕楧詇煬様漾鞅樣瀁])[a-zA-Z0-9\s]*((shan)|(shang)|[伤汤殇商愓湯觞傷禓墒慯滳漡蔏殤熵螪觴謪鬺上垧扄晌埫赏樉賞鋿鏛贘鑜丄上尙尚恦绱緔鞝])[a-zA-Z0-9\s]*((kun)|[坤昆堃堒婫崐崑晜猑菎裈焜琨髠裩貇锟髡鹍潉蜫褌髨熴瑻醌錕鲲騉鯤鵾鶤悃捆阃壸梱祵硱稇裍壼稛綑閫閸困涃睏])	11
146435	((yang)|(yan)|[央姎抰泱柍殃胦眏秧鸯鉠雵鞅鍈鴦扬羊阦阳⺶旸杨炀玚飏佯劷氜疡详钖垟徉昜洋羏烊珜眻陽婸崵崸愓揚蛘敭暘楊煬瑒禓瘍諹輰鍚鴹颺鰑霷鸉卬仰佒咉坱岟养柍炴氧眏痒紻傟勜楧軮慃氱蝆飬養駚懩攁瀁癢礢怏柍恙样烊羕楧詇煬様漾鞅樣瀁])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((shan)|(shang)|[伤汤殇商愓湯觞傷禓墒慯滳漡蔏殤熵螪觴謪鬺上垧扄晌埫赏樉賞鋿鏛贘鑜丄上尙尚恦绱緔鞝])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((kun)|[坤昆堃堒婫崐崑晜猑菎裈焜琨髠裩貇锟髡鹍潉蜫褌髨熴瑻醌錕鲲騉鯤鵾鶤悃捆阃壸梱祵硱稇裍壼稛綑閫閸困涃睏])	11
146436	((yang)|(yan)|[央姎抰泱柍殃胦眏秧鸯鉠雵鞅鍈鴦扬羊阦阳⺶旸杨炀玚飏佯劷氜疡详钖垟徉昜洋羏烊珜眻陽婸崵崸愓揚蛘敭暘楊煬瑒禓瘍諹輰鍚鴹颺鰑霷鸉卬仰佒咉坱岟养柍炴氧眏痒紻傟勜楧軮慃氱蝆飬養駚懩攁瀁癢礢怏柍恙样烊羕楧詇煬様漾鞅樣瀁])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((shan)|(shang)|[伤汤殇商愓湯觞傷禓墒慯滳漡蔏殤熵螪觴謪鬺上垧扄晌埫赏樉賞鋿鏛贘鑜丄上尙尚恦绱緔鞝])[a-zA-Z0-9\s]*((kun)|[坤昆堃堒婫崐崑晜猑菎裈焜琨髠裩貇锟髡鹍潉蜫褌髨熴瑻醌錕鲲騉鯤鵾鶤悃捆阃壸梱祵硱稇裍壼稛綑閫閸困涃睏])	11
146437	((yang)|(yan)|[央姎抰泱柍殃胦眏秧鸯鉠雵鞅鍈鴦扬羊阦阳⺶旸杨炀玚飏佯劷氜疡详钖垟徉昜洋羏烊珜眻陽婸崵崸愓揚蛘敭暘楊煬瑒禓瘍諹輰鍚鴹颺鰑霷鸉卬仰佒咉坱岟养柍炴氧眏痒紻傟勜楧軮慃氱蝆飬養駚懩攁瀁癢礢怏柍恙样烊羕楧詇煬様漾鞅樣瀁])[a-zA-Z0-9\s]*((shan)|(shang)|[伤汤殇商愓湯觞傷禓墒慯滳漡蔏殤熵螪觴謪鬺上垧扄晌埫赏樉賞鋿鏛贘鑜丄上尙尚恦绱緔鞝])[a-zA-Z0-9\s]*[。·？！，、；：‘’“”（）——……《》【】￥.`?!,\\/;:'"@#$%^&*_+\(\)|\]\[][a-zA-Z0-9\s]*((kun)|[坤昆堃堒婫崐崑晜猑菎裈焜琨髠裩貇锟髡鹍潉蜫褌髨熴瑻醌錕鲲騉鯤鵾鶤悃捆阃壸梱祵硱稇裍壼稛綑閫閸困涃睏])	11
