INT	INT	INT	STRING	INT	STRING	STRING	STRING	STRING
52	10	20	Nhß thª nào H÷c T§p b±n môn tâm pháp	6	#YtU t§p tâm pháp, vô ð¸ch thiên hÕ! #r #r#cfabf8ftâm pháp gi¾i thi®u: #r#Wgia nh§p#gfff0f0môn phái#g000000#Wlúc sau có th¬ H÷c T§p#gfff0f0b±n môn Phái Ð£c Hæu#g000000#WÐích tâm pháp, tâm pháp tång lên t¾i#gfff0f0nh¤t ð¸nh c¤p b§c#g000000#Wlúc sau s¨ Hæu#gfff0f0Tân Ðích kÛ nång#g000000#Wxu¤t hi®n, TÑc#gfff0f0H÷c T§p tâm pháp Tính ð« cao Ki c¤p b§c có th¬ kích hoÕt môn phái Tân kÛ nång#g000000#W. Án#gfff0f0Alt+S#g000000#WTß¾ng kÛ nång Ðà Chí#gfff0f0mau l© Lan#g000000#Wcó th¬ sØ døng. #r#WÁn#gfff0f0TabKi®n#g000000#WTá Khai Ti¬u bän ð° tìm ðßþc#gfff0f0'Võ'#g000000#WTñ ch², n½i Ð¸a H§u, Träo b±n môn#G(94, 99)#g000000#WXØ Ðích#RH« Tam KÏ#W, cÓ th¬ H÷c T§p b±n môn Ðích chï có tâm pháp. #r#gfff0f020C¤p dß¾i#g000000#Wchï có th¬ H÷c T§p#gfff0f0thái t± trß¶ng quy«n, C¥m Long Công, Kh±ng HÕc Công#g000000#W. #rnªu Nhçm r¤t ít tham dñ PKtrong l¶i nói, có th¬ chút ít Ðích tång lên#gfff0f0Ð¸a Ðß¶ng Công, Hàng Long Th§p Bát Chß·ng quy¬n thßþng, Hàng Long Th§p Bát Chß·ng quy¬n hÕ#g000000#WÐích c¤p b§c. #rnªu Nhçm Ng§n#gfff0f0thích PK#g000000#Wnhß v§y Tñu c¥n#gfff0f0thång c¤p t¤t cä Ðích tâm pháp#g000000#W. #rH÷c T§p tâm pháp Ðích th¶i ði¬m c¥n#gfff0f0tiêu phí nh¤t ð¸nh Ðích ti«n tài Hoà kinh nghi®m#g000000#W, tâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#Wtiêu phí Ðích#gfff0f0ti«n tài càng nhi«u#g000000#W. #rtâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#W, #gfff0f0kÛ nång Ðích cß¶ng ðµ càng cao#g000000#W. #r#gfff0f0khác nhau Ðích tâm pháp#g000000#Wcòn có th¬ gia tång#gfff0f0nhân v§t Ðích bµ ph§n thuµc tính#g000000#W.			
53	10	20	Nhß thª nào H÷c T§p b±n môn tâm pháp	7	#YtU t§p tâm pháp, vô ð¸ch thiên hÕ! #r #r#cfabf8ftâm pháp gi¾i thi®u: #r#Wgia nh§p#gfff0f0môn phái#g000000#Wlúc sau có th¬ H÷c T§p#gfff0f0b±n môn Phái Ð£c Hæu#g000000#WÐích tâm pháp, tâm pháp tång lên t¾i#gfff0f0nh¤t ð¸nh c¤p b§c#g000000#Wlúc sau s¨ Hæu#gfff0f0Tân Ðích kÛ nång#g000000#Wxu¤t hi®n, TÑc#gfff0f0H÷c T§p tâm pháp Tính ð« cao Ki c¤p b§c có th¬ kích hoÕt môn phái Tân kÛ nång#g000000#W. Án#gfff0f0Alt+S#g000000#WTß¾ng kÛ nång Ðà Chí#gfff0f0mau l© Lan#g000000#Wcó th¬ sØ døng. #r#WÁn#gfff0f0TabKi®n#g000000#WTá Khai Ti¬u bän ð° tìm ðßþc#gfff0f0'Võ'#g000000#WTñ ch², n½i Ð¸a H§u, Träo b±n môn#G(82, 84)#g000000#WXØ Ðích#RDu Vi­n S½n#W, cÓ th¬ H÷c T§p b±n môn Ðích chï có tâm pháp. #r#gfff0f020C¤p dß¾i#g000000#Wchï có th¬ H÷c T§p#gfff0f0Âm Dß½ng Quyªt, Thái Cñc kiªm pháp, Thái Cñc quy«n Pháp#g000000#W. #rnªu Nhçm r¤t ít tham dñ PKtrong l¶i nói, có th¬ chút ít Ðích tång lên#gfff0f0LoÕn Hoàn Quyªt, hß th§t Quyªt, Nam Hoa Kinh#g000000#WÐích c¤p b§c. #rnªu Nhçm Ng§n#gfff0f0thích PK#g000000#Wnhß v§y Tñu c¥n#gfff0f0thång c¤p t¤t cä Ðích tâm pháp#g000000#W. #rH÷c T§p tâm pháp Ðích th¶i ði¬m c¥n#gfff0f0tiêu phí nh¤t ð¸nh Ðích ti«n tài Hoà kinh nghi®m#g000000#W, tâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#Wtiêu phí Ðích#gfff0f0ti«n tài càng nhi«u#g000000#W. #rtâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#W, #gfff0f0kÛ nång Ðích cß¶ng ðµ càng cao#g000000#W. #r#gfff0f0khác nhau Ðích tâm pháp#g000000#Wcòn có th¬ gia tång#gfff0f0nhân v§t Ðích bµ ph§n thuµc tính#g000000#W.			
54	10	20	Nhß thª nào H÷c T§p b±n môn tâm pháp	8	#YtU t§p tâm pháp, vô ð¸ch thiên hÕ! #r #r#cfabf8ftâm pháp gi¾i thi®u: #r#Wgia nh§p#gfff0f0môn phái#g000000#Wlúc sau có th¬ H÷c T§p#gfff0f0b±n môn Phái Ð£c Hæu#g000000#WÐích tâm pháp, tâm pháp tång lên t¾i#gfff0f0nh¤t ð¸nh c¤p b§c#g000000#Wlúc sau s¨ Hæu#gfff0f0Tân Ðích kÛ nång#g000000#Wxu¤t hi®n, TÑc#gfff0f0H÷c T§p tâm pháp Tính ð« cao Ki c¤p b§c có th¬ kích hoÕt môn phái Tân kÛ nång#g000000#W. Án#gfff0f0Alt+S#g000000#WTß¾ng kÛ nång Ðà Chí#gfff0f0mau l© Lan#g000000#Wcó th¬ sØ døng. #r#WÁn#gfff0f0TabKi®n#g000000#WTá Khai Ti¬u bän ð° tìm ðßþc#gfff0f0'Võ'#g000000#WTñ ch², n½i Ð¸a H§u, Träo b±n môn#G(98, 51)#g000000#WXØ Ðích#RThôi Løc Hoa#W, cÓ th¬ H÷c T§p b±n môn Ðích chï có tâm pháp. #r#gfff0f020C¤p dß¾i#g000000#Wchï có th¬ H÷c T§p#gfff0f0Th¥n Næ quy«n pháp, Thøc Næ Kiªm Pháp, Quân TØ Kiªm Pháp#g000000#W. #rnªu Nhçm r¤t ít tham dñ PKtrong l¶i nói, có th¬ chút ít Ðích tång lên#gfff0f0Th¥n Hñu Kinh, T¦y Tüy Kinh, äm ðÕm bi®t ly Chß·ng#g000000#WÐích c¤p b§c. #rnªu Nhçm Ng§n#gfff0f0thích PK#g000000#Wnhß v§y Tñu c¥n#gfff0f0thång c¤p t¤t cä Ðích tâm pháp#g000000#W. #rH÷c T§p tâm pháp Ðích th¶i ði¬m c¥n#gfff0f0tiêu phí nh¤t ð¸nh Ðích ti«n tài Hoà kinh nghi®m#g000000#W, tâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#Wtiêu phí Ðích#gfff0f0ti«n tài càng nhi«u#g000000#W. #rtâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#W, #gfff0f0kÛ nång Ðích cß¶ng ðµ càng cao#g000000#W. #r#gfff0f0khác nhau Ðích tâm pháp#g000000#Wcòn có th¬ gia tång#gfff0f0nhân v§t Ðích bµ ph§n thuµc tính#g000000#W.			
55	10	20	Nhß thª nào H÷c T§p b±n môn tâm pháp	10	#YtU t§p tâm pháp, vô ð¸ch thiên hÕ! #r #r#cfabf8ftâm pháp gi¾i thi®u: #r#Wgia nh§p#gfff0f0môn phái#g000000#Wlúc sau có th¬ H÷c T§p#gfff0f0b±n môn Phái Ð£c Hæu#g000000#WÐích tâm pháp, tâm pháp tång lên t¾i#gfff0f0nh¤t ð¸nh c¤p b§c#g000000#Wlúc sau s¨ Hæu#gfff0f0Tân Ðích kÛ nång#g000000#Wxu¤t hi®n, TÑc#gfff0f0H÷c T§p tâm pháp Tính ð« cao Ki c¤p b§c có th¬ kích hoÕt môn phái Tân kÛ nång#g000000#W. Án#gfff0f0Alt+S#g000000#WTß¾ng kÛ nång Ðà Chí#gfff0f0mau l© Lan#g000000#Wcó th¬ sØ døng. #r#WÁn#gfff0f0TabKi®n#g000000#WTá Khai Ti¬u bän ð° tìm ðßþc#gfff0f0'Võ'#g000000#WTñ ch², n½i Ð¸a H§u, Träo b±n môn#G(97, 67)#g000000#WXØ Ðích#RB±n Quan#W, cÓ th¬ H÷c T§p b±n môn Ðích chï có tâm pháp. #r#gfff0f020C¤p dß¾i#g000000#Wchï có th¬ H÷c T§p#gfff0f0Nh¤t Dß½ng Chï ði«u khi¬n, Ðoàn Gia quy«n pháp, Ðoàn Gia kiªm pháp#g000000#W. #rnªu Nhçm r¤t ít tham dñ PKtrong l¶i nói, có th¬ chút ít Ðích tång lên#gfff0f0ÐÕi Lý binh pháp, dçn ðß¶ng Thu§t, Khô Thi«n#g000000#WÐích c¤p b§c. #rnªu Nhçm Ng§n#gfff0f0thích PK#g000000#Wnhß v§y Tñu c¥n#gfff0f0thång c¤p t¤t cä Ðích tâm pháp#g000000#W. #rH÷c T§p tâm pháp Ðích th¶i ði¬m c¥n#gfff0f0tiêu phí nh¤t ð¸nh Ðích ti«n tài Hoà kinh nghi®m#g000000#W, tâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#Wtiêu phí Ðích#gfff0f0ti«n tài càng nhi«u#g000000#W. #rtâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#W, #gfff0f0kÛ nång Ðích cß¶ng ðµ càng cao#g000000#W. #r#gfff0f0khác nhau Ðích tâm pháp#g000000#Wcòn có th¬ gia tång#gfff0f0nhân v§t Ðích bµ ph§n thuµc tính#g000000#W.			
56	10	20	Nhß thª nào H÷c T§p b±n môn tâm pháp	9	#YtU t§p tâm pháp, vô ð¸ch thiên hÕ! #r #r#cfabf8ftâm pháp gi¾i thi®u: #r#Wgia nh§p#gfff0f0môn phái#g000000#Wlúc sau có th¬ H÷c T§p#gfff0f0b±n môn Phái Ð£c Hæu#g000000#WÐích tâm pháp, tâm pháp tång lên t¾i#gfff0f0nh¤t ð¸nh c¤p b§c#g000000#Wlúc sau s¨ Hæu#gfff0f0Tân Ðích kÛ nång#g000000#Wxu¤t hi®n, TÑc#gfff0f0H÷c T§p tâm pháp Tính ð« cao Ki c¤p b§c có th¬ kích hoÕt môn phái Tân kÛ nång#g000000#W. Án#gfff0f0Alt+S#g000000#WTß¾ng kÛ nång Ðà Chí#gfff0f0mau l© Lan#g000000#Wcó th¬ sØ døng. #r#WÁn#gfff0f0TabKi®n#g000000#WTá Khai Ti¬u bän ð° tìm ðßþc#gfff0f0'Võ'#g000000#WTñ ch², n½i Ð¸a H§u, Träo b±n môn#G(87, 70)#g000000#WXØ Ðích#RThi Toàn#W, cÓ th¬ H÷c T§p b±n môn Ðích chï có tâm pháp. #r#gfff0f020C¤p dß¾i#g000000#Wchï có th¬ H÷c T§p#gfff0f0Hü Thi Công, Th¥n Mµc Công, Thánh Thüy Kinh#g000000#W. #rnªu Nhçm r¤t ít tham dñ PKtrong l¶i nói, có th¬ chút ít Ðích tång lên#gfff0f0ngû ðµc Công, Tam Tiªu Tiêu Dao Tán, Phanh M®nh Tam ThÑc#g000000#WÐích c¤p b§c. #rnªu Nhçm Ng§n#gfff0f0thích PK#g000000#Wnhß v§y Tñu c¥n#gfff0f0thång c¤p t¤t cä Ðích tâm pháp#g000000#W. #rH÷c T§p tâm pháp Ðích th¶i ði¬m c¥n#gfff0f0tiêu phí nh¤t ð¸nh Ðích ti«n tài Hoà kinh nghi®m#g000000#W, tâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#Wtiêu phí Ðích#gfff0f0ti«n tài càng nhi«u#g000000#W. #rtâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#W, #gfff0f0kÛ nång Ðích cß¶ng ðµ càng cao#g000000#W. #r#gfff0f0khác nhau Ðích tâm pháp#g000000#Wcòn có th¬ gia tång#gfff0f0nhân v§t Ðích bµ ph§n thuµc tính#g000000#W.			
57	10	20	Nhß thª nào H÷c T§p b±n môn tâm pháp	11	#YtU t§p tâm pháp, vô ð¸ch thiên hÕ! #r #r#cfabf8ftâm pháp gi¾i thi®u: #r#Wgia nh§p#gfff0f0môn phái#g000000#Wlúc sau có th¬ H÷c T§p#gfff0f0b±n môn Phái Ð£c Hæu#g000000#WÐích tâm pháp, tâm pháp tång lên t¾i#gfff0f0nh¤t ð¸nh c¤p b§c#g000000#Wlúc sau s¨ Hæu#gfff0f0Tân Ðích kÛ nång#g000000#Wxu¤t hi®n, TÑc#gfff0f0H÷c T§p tâm pháp Tính ð« cao Ki c¤p b§c có th¬ kích hoÕt môn phái Tân kÛ nång#g000000#W. Án#gfff0f0Alt+S#g000000#WTß¾ng kÛ nång Ðà Chí#gfff0f0mau l© Lan#g000000#Wcó th¬ sØ døng. #r#WÁn#gfff0f0TabKi®n#g000000#WTá Khai Ti¬u bän ð° tìm ðßþc#gfff0f0'Võ'#g000000#WTñ ch², n½i Ð¸a H§u, Träo b±n môn#G(88, 44)#g000000#WXØ Ðích#RLan Kiªm#W, cÓ th¬ H÷c T§p b±n môn Ðích chï có tâm pháp. #r#gfff0f020C¤p dß¾i#g000000#Wchï có th¬ H÷c T§p#gfff0f0Linh ThÑu Công, Thiên S½n Dung Tuyªt Công, Thiên S½n Chiªt Mai Thü#g000000#W. #rnªu Nhçm r¤t ít tham dñ PKtrong l¶i nói, có th¬ chút ít Ðích tång lên#gfff0f0Ti¬u Vô Tß¾ng Công, Quy TÑc Công, Thiên S½n Løc Hþp Chß·ng#g000000#WÐích c¤p b§c. #rnªu Nhçm Ng§n#gfff0f0thích PK#g000000#Wnhß v§y Tñu c¥n#gfff0f0thång c¤p t¤t cä Ðích tâm pháp#g000000#W. #rH÷c T§p tâm pháp Ðích th¶i ði¬m c¥n#gfff0f0tiêu phí nh¤t ð¸nh Ðích ti«n tài Hoà kinh nghi®m#g000000#W, tâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#Wtiêu phí Ðích#gfff0f0ti«n tài càng nhi«u#g000000#W. #rtâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#W, #gfff0f0kÛ nång Ðích cß¶ng ðµ càng cao#g000000#W. #r#gfff0f0khác nhau Ðích tâm pháp#g000000#Wcòn có th¬ gia tång#gfff0f0nhân v§t Ðích bµ ph§n thuµc tính#g000000#W.			
58	10	20	Nhß thª nào H÷c T§p b±n môn tâm pháp	12	#YtU t§p tâm pháp, vô ð¸ch thiên hÕ! #r #r#cfabf8ftâm pháp gi¾i thi®u: #r#Wgia nh§p#gfff0f0môn phái#g000000#Wlúc sau có th¬ H÷c T§p#gfff0f0b±n môn Phái Ð£c Hæu#g000000#WÐích tâm pháp, tâm pháp tång lên t¾i#gfff0f0nh¤t ð¸nh c¤p b§c#g000000#Wlúc sau s¨ Hæu#gfff0f0Tân Ðích kÛ nång#g000000#Wxu¤t hi®n, TÑc#gfff0f0H÷c T§p tâm pháp Tính ð« cao Ki c¤p b§c có th¬ kích hoÕt môn phái Tân kÛ nång#g000000#W. Án#gfff0f0Alt+S#g000000#WTß¾ng kÛ nång Ðà Chí#gfff0f0mau l© Lan#g000000#Wcó th¬ sØ døng. #r#WÁn#gfff0f0TabKi®n#g000000#WTá Khai Ti¬u bän ð° tìm ðßþc#gfff0f0'Võ'#g000000#WTñ ch², n½i Ð¸a H§u, Träo b±n môn#G(125, 142)#g000000#WXØ Ðích#RKhang Quäng Lång#W, cÓ th¬ H÷c T§p b±n môn Ðích chï có tâm pháp. #r#gfff0f020C¤p dß¾i#g000000#Wchï có th¬ H÷c T§p#gfff0f0bách hoa Kinh, ðoän ca Hành, Ðan Thanh Dçn#g000000#W. #rnªu Nhçm r¤t ít tham dñ PKtrong l¶i nói, có th¬ chút ít Ðích tång lên#gfff0f0Ðµn Giáp Thiên Thß, thái bình Yêu Thu§t, Kinh Ðào chß·ng pháp#g000000#WÐích c¤p b§c. #rnªu Nhçm Ng§n#gfff0f0thích PK#g000000#Wnhß v§y Tñu c¥n#gfff0f0thång c¤p t¤t cä Ðích tâm pháp#g000000#W. #rH÷c T§p tâm pháp Ðích th¶i ði¬m c¥n#gfff0f0tiêu phí nh¤t ð¸nh Ðích ti«n tài Hoà kinh nghi®m#g000000#W, tâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#Wtiêu phí Ðích#gfff0f0ti«n tài càng nhi«u#g000000#W. #rtâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#W, #gfff0f0kÛ nång Ðích cß¶ng ðµ càng cao#g000000#W. #r#gfff0f0khác nhau Ðích tâm pháp#g000000#Wcòn có th¬ gia tång#gfff0f0nhân v§t Ðích bµ ph§n thuµc tính#g000000#W.			
59	10	30	Nhß thª nào xóa bö nhi®m vø v§t ph¦m	0	#YnHß thª nào xóa bö nhi®m vø v§t ph¦m? #r #r#Wtìm ðßþc#GLÕc Dß½ng#g000000#WÐích#G(265, 44)#RKh±ng Tôn Uyên#WHoà#GÐÕi Lý#g000000#WÐích#G(80, 132) #RDß Trþ Chi#Wcó th¬ xóa bö Nhçm trên ngß¶i dß th×a Ðích nhi®m vø v§t ph¦m.			
60	30	40	Nhß thª nào ði ch½i Gia cØa hàng	0	#YnHß thª nào ði ch½i Gia cØa hàng? #r #r #WTÕi trò ch½i Trung tr× bö Bài Than XØ có th¬ mua ngß¶i ch½i bán ra Ðích v§t ph¦m, TÕi#gfff0f0LÕc Dß½ng Ðích thß½ng hµi#g000000#WDã có th¬ mua ngß¶i ch½i khác bán ra Ðích v§t ph¦m, #gfff0f0Án TabKi®n#g000000#WTá Khai bän ð° lúc sau, TÕi LÕc Dß½ng Ðích bên trái Ðích cØa thành g¥n ðây Hµi phát hi®n#gfff0f0 'thß½ng hµi'chæ#g000000#W. — ch² này có th¬ mua ch¡c ch¡n Xung v§t ph¦m, nhßng lÕi có cách Ti®n Ðích phân loÕi r¤t nhanh giúp ngß½i tìm ðßþc Nhî suy nghî Yêu Ðích v§t ph¦m Nga.			
61	10	30	Nhß thª nào tham gia khoa cØ cuµc thi	0	#YðÃ quen thuµc trò ch½i Ðích Nhçm, TÕi thång c¤p Ðích ð°ng th¶i hay không Tß·ng bày ra mµt chút chính mình Ðích tài hoa Ni? T¾i tham gia khoa cØ cuµc thi Ba! Th¬ hi®n Nhçm bao hàm toàn di®n tri thÑc Ðích th¶i ði¬m t¾i r°i! Nhß v§y nhß thª nào tham gia khoa cØ hoÕt ðµng Ni? #r #r#r#cfabf8fkhoa cØ cuµc thi: #r#Wtham gia khoa cØ cuµc thi, trä l¶i Ð¯i v¤n ð« Ðích th¶i ði¬m có th¬ nh§n ðßþc ðÕi lßþng kinh nghi®m, hoàn thành s½ thí còn có th¬ nh§n ðßþc khoa cØ s½ thí hÕ l­. Nªu Nhçm có th¬ ði vào khoa cØ thi ðình, Tß¾ng nh§n ðßþc tß½ng Ñng danh hi®u C§p HÕn lúc nào cûng Trang. #rTÕi khoa cØ s½ thí giæa, 10Cá giám khäo Tß¾ng hi®n thân ÐÕi Lý, t×ng giám khäo Hæu 5ÐÕo ð« møc c¥n Nhî trä l¶i, nªu Nhî thu§n lþi Ðích trä l¶i Hoàn mµt cái giám khäo Ðích ð« møc, h® th¯ng s¨ chï th¸ Nhî kª tiªp giám khäo Ðích v¸ trí. #gfff0f0(Thïnh chú ý Hæu Thßþng Giác Ti¬u trên bän ð° Ðích màu xanh biªc kim ð°ng h°)#g000000#W. #rkhoa cØ hoÕt ðµng M²i Chu Nh¤t ðô hµi tiªn hành, cuµc thi th¶i gian Vi: #gfff0f0vòng thÑ nh¤t: 19: 00~21: 00, ðþt thÑ hai Vi 21: 30~22: 00#g000000#W. #r#Wchï có#gfff0f010C¤p ðã ngoài#g000000#WÐích thí sinh lÕi v×a tham gia khoa cØ. #rkhoa cØ Ðích bài danh này ðây#gfff0f0Ðáp Ð« chính xác Su¤t#g000000#WC§p#gfff0f0Ðáp hoa vån trang trí Phí Ðích T±ng th¶i gian#g000000#WVi tiêu chu¦n Ðích. #rträ l¶i chính xác Tß¾ng nh§n ðßþc#gfff0f0ðÕi lßþng kinh nghi®m thß·ng cho#g000000#W, tRä l¶i sai l¥m T¡c nh§n ðßþc Ðích kinh nghi®m giäm phân nØa. #rhoàn thành vòng thÑ nh¤t Ðích toàn bµ ð« møc, T¡c Khä nh§n ðßþc#gfff0f0khoa cØ s½ thí hÕ l­#g000000#W. #rchï có vòng thÑ nh¤t#gfff0f0Ðáp Ð« chính xác Su¤t cao nh¤t#g000000#W, #gfff0f0tiêu phí th¶i gian ít nh¤t Ðích Ti«n 10V¸ thí sinh#g000000#Wm¾i có th¬ tiªn vào ðþt thÑ hai tiªp tøc tham gia khoa cØ, tiªn vào khoa cØ Kim Bäng. Thßþng Bäng thí sinh s¨ y theo thÑ tñ nh§n ðßþc: Tß½ng Ñng#gfff0f0danh hi®u#g000000#WC§p tß½ng Ñng#gfff0f0HÕn lúc nào cûng Trang: Kim Bäng Ð« Danh#g000000#W.			
62	5	10	Nhß thª nào nh§n ðßþc tu luy®n cuµc s¯ng kÛ nång Ðích tài li®u	0	#YnHß thª nào có th¬ ðßþc Ðáo tu luy®n cuµc s¯ng kÛ nång Ðích tài li®u? #r #r#cfabf8fHæu lßÞng chüng phß½ng thÑc có th¬ nh§n ðßþc tu luy®n cuµc s¯ng kÛ nång Ðích tài li®u: #rthÑ nh¤t: Giªt quái r½i xu¯ng. #rð® nh¸: SØ døng tñ thân ðã có Ðích cuµc s¯ng kÛ nång tiªn hành chª tÕo.			
63	5	10	Nhß thª nào TrÕm Thü ti«n tiêu v£t	0	#YlÀm nhß con ngß¶i m¾i mà nói, mu¯n kiªm Ti«n? Tñu d­ dàng nhß v§y! #r #r#cfabf8fnhi®m vø gi¾i thi®u: #r#WLÕc Dß½ng l§p tÑc Yêu Khai Xúc Cúc ðÕi hµi Li­u, Khâu Hành LÕc có mµt chút thß tín c¥n ðßa cho LÕc Dß½ng Ðích mµt ít Nhân, Nhî chï c¥n giúp h¡n, Tha nh¤t ð¸nh s¨ cho nhî häo XØ Ðích. Thung Khâu Hành LÕc n½i ðó nh§n ðßþc nhi®m vø, Án#gfff0f0Alt+Q#g000000#WTá Khai nhi®m vø m£t biên, có th¬ nhìn ðªn Nhî mu¯n ði tìm ngß¶i. Ð°ng th¶i bên phäi Thßþng Giác ngß½i xem Ðáo Ti¬u bän ð° Li­u Ma? Bên cÕnh Hæu Cá#gfff0f0màu xanh biªc Ðích Ti¬u tam giác#g000000#W, cÁi kia Ti¬u tam giác S· Chï Ðích phß½ng hß¾ng chính là Nhî mu¯n ði tìm ngß¶i Ðích phß½ng hß¾ng. M£t khác Nhî Ði¬m#gfff0f0TabKi®n#g000000#WTá Khai trß¾c m£t trß¶ng cänh bän ð°, ðè lÕi#gfff0f0ThØ Tiêu Hæu Ki®n#g000000#Wkhông ð¬ có th¬ cao th¤p tä hæu Ðà Ðµng bän ð°, trên m£t ð¤t Ð° Thßþng tìm ðßþc lóe ra Ðích d¤u hi®u, thì phäi là Nhî mu¯n ði truy«n tin Ðích ð¯i tßþng, thª nào? Có ði«u, so sánh d­ dàng Ba? ThØ xem xem ði!			
64	20	25	Nhß thª nào H÷c T§p KÜ Th×a Løc Hành Ðiêu Ðích kÛ nång	0	#YnHß thª nào H÷c T§p KÜ Th×a Løc Hành Ðiêu Ðích kÛ nång? #r #rÐáo#GLÕc Dß½ng trÕm d¸ch#g000000#WBàng Ðích#G(135, 178)#RÐi«n Kiêu Minh#WXØ có th¬ h÷c ðßþc#gfff0f0KÜ Th×a Løc Hành Ðiêu#g000000#WÐích kÛ nång! B¤t quá ði«u ki®n Th¸ Nhçm Ðích KÜ Th×a kÛ nång ðÕt t¾i#gfff0f01C¤p#g000000#W.			
65	30	35	Nhß thª nào lînh'Tr×ng Hung'nhi®m vø	0	#YnHß thª nào lînh'Tr×ng Hung'nhi®m vø Ni? #r #r #cfabf8fnhi®m vø gi¾i thi®u: #r#Wc¤p b§c ðÕt t¾i#gfff0f030C¤p#g000000#WH§u có th¬ ði#GTô Châu#g000000#WTräo#G(126, 133) #RNgô ?#W, THung Tha n½i ðó lînh#gfff0f0khi¬n trách Hung Ð°#g000000#Wnhi®m vø H§u, Tha s¨ cho cüa ngß½i mµt cái#gfff0f0Tr×ng Hung Linh#g000000#W, Hæu Ki®n Ði¬m Kích v§t ph¦m, có th¬ nh§n ðßþc Hung Ð° Môn ch², n½i trß¶ng cänh Dß t÷a ðµ. Án chï ði¬m Ðích trß¶ng cänh tìm ðßþc t÷a ðµ, lÕi Hæu Ki®n Ti®n nhìn ðªn chúng ta Yêu khi¬n trách Ðích Hung Ð° Li­u, không c¥n khách khí cho h¡n mµt ít nhan s¡c, ðánh bÕi Tha H§u, Nhî có th¬ nh§n ðßþc kinh nghi®m Dß ti«n tài, Hæu nh¤t ð¸nh tÖ l® có th¬ nh§n ðßþc#gfff0f0Tàng Bäo Ð°#g000000#W. #rvì ca ngþi các v¸ hi®p sî Ðích nghîa cØ, tri«u ðình quyªt ð¸nh Ti«n#gfff0f05ThÑ#g000000#Wthñc thi#gfff0f0thß·ng cho Phiên Bµi#g000000#Wlàm b¢ng máy, c½ hµi t¯t không c¥n bö qua Nga! Ký Nång n±i danh Hñu có th¬ nh§n ðßþc không ít tài phú, Nhçm c¾ sao mà không làm Ni?			
66	1	5	Nhß thª nào H÷c T§p n¤u nß¾ng kÛ nång	0	#YnHß thª nào H÷c T§p n¤u nß¾ng kÛ nång? #r #r#cfabf8fn¤u nß¾ng Th¸ mµt loÕi phi thß¶ng thñc døng Ðích cuµc s¯ng kÛ nång! #r#WTÕi#GÐÕi Lý(116, 156)#RÐ² TØ Phi#W, #GTô Châu(189, 173)#RTrí Hoá#WHoà#GLÕc Dß½ng(134, 152)#RLí ÐÕi ChuÖ#W, Ðô có th¬ H÷c T§p#gfff0f0n¤u nß¾ng kÛ nång#g000000#W. #r #r#cfabf8fH÷c T§p n¤u nß¾ng kÛ nång Ðích ði«u ki®n Th¸: #r#Wngß¶i ch½i Ðích c¤p b§c Vi#gfff0f01C¤p#g000000#Wcó th¬. #r #r#cfabf8fn¤u nß¾ng tài li®u chia làm: #r#WTÕp V§t: Ðiªu Ðáo Ðích Ngß, dã ngoÕi dã thú r½i xu¯ng Ðích Nhøc ÐÆng tài li®u. #rngû c¯c: Gieo tr°ng ði ra Ðích Ti¬u MÕch ÐÆng tài li®u. #rTÕp V§t TÕi n¤u nß¾ng phía trß¾c c¥n Tiên gia công Vi#gfff0f0nguyên li®u n¤u ån#g000000#W. N¤u nß¾ng ði ra Ðích thñc v§t chÆng nhæng có th¬ khôi phøc sinh m®nh ho£c là Khí, m² ta nhi®m vø giæa có khi cûng s¨ yêu c¥u n¤u nß¾ng chª tÕo ra t¾i sän ph¦m.			
