INT	INT	STRING	STRING	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
1305	1069	NhÕn Quan tuy®t v÷ng Nhân	Thß½ng DÕ gió rít, Ðµc Cô Hi®p Hành.	241	2	-1	Thß½ng DÕ gió rít, Ðµc Cô Hi®p Hành.	SØ døng 10Mai Ðµ Nghi®p l¥n tràng hÕt tiªn hành ð±i có th¬ nh§n ðßþc	0	106	0	1	37	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1306	1069	NhÕn Quan Giäi Nghi®p Sî	TÕo Nghi®p ngàn vÕn l¥n, Tuân Thi®n Vi Giäi.	241	3	-1	TÕo Nghi®p ngàn vÕn l¥n, Tuân Thi®n Vi Giäi.	SØ døng 30Mai Ðµ Nghi®p l¥n tràng hÕt tiªn hành ð±i có th¬ nh§n ðßþc	0	106	0	1	37	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1307	1069	NhÕn Quan Träm Phách Khách	Chß¾ng Nghi®t Già Thiên, Ngô Câu Träm Phách.	241	4	-1	Chß¾ng Nghi®t Già Thiên, Ngô Câu Träm Phách.	SØ døng 60Mai Ðµ Nghi®p l¥n tràng hÕt tiªn hành ð±i có th¬ nh§n ðßþc	0	106	0	1	37	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1308	1069	NhÕn Quan Lång Tuy®t Hi®p	Thiên Ma Bách QuÖ, Nan Tr· Nhî Hành.	241	5	-1	Thiên Ma Bách QuÖ, Nan Tr· Nhî Hành.	SØ døng 100Mai Ðµ Nghi®p l¥n tràng hÕt tiªn hành ð±i có th¬ nh§n ðßþc	0	106	0	1	37	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1309	1070	Mµng Kh·i Thiên Long cùng ngß½i Tß½ng Tø	Suy Bôi Hào Ðàm Vô Khánh Th¶i, không khác nào mµt ngày ÐÕi Thiên Tri. Vi tham gia 2023Thiên Long Bát Bµ Carnival hoÕt ðµng Ðích hi®p sî Môn, ð£c bi®t chu¦n b¸ Ðích vînh cØu hi hæu danh hi®u.	244	1	-1	Suy Bôi Hào Ðàm Vô Khánh Th¶i, không khác nào mµt ngày ÐÕi Thiên Tri. Vi tham gia 2023Thiên Long Bát Bµ Carnival hoÕt ðµng Ðích hi®p sî Môn, ð£c bi®t chu¦n b¸ Ðích vînh cØu hi hæu danh hi®u.	Thung 2023Niên Thiên Long Bát Bµ Carnival Trung nh§n ðßþc	0	106	80	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1310	1071	$Nchiªn ðµi ðµi trß·ng	Kiªm Hµi qu¥n hùng, chiªn ðµi ðµi trß·ng	245	3	-1	Kiªm Hµi qu¥n hùng, chiªn ðµi ðµi trß·ng	T± kiªn chiªn ðµi H§u, tr· thành ðµi trß·ng	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	-1	-1
1311	1072	$Nchiªn ðµi Phó ðµi trß·ng	Kiªm Hµi qu¥n hùng, chiªn ðµi Phó ðµi trß·ng	245	2	-1	Kiªm Hµi qu¥n hùng, chiªn ðµi Phó ðµi trß·ng	B¸ nhâm m®nh Vi Phó ðµi trß·ng, Thß trß¾c m£t Th¸ chiªn ðµi Phó ðµi trß·ng	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	-1	-1
1312	1073	$Nchiªn ðµi ðµi viên	Kiªm Hµi qu¥n hùng, chiªn ðµi ðµi viên	245	1	-1	Kiªm Hµi qu¥n hùng, chiªn ðµi ðµi viên	Tr· thành chiªn ðµi Ðích thành viên, Thß không phäi Phó ðµi trß·ng	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	-1	-1
1313	1074	MÕc Tinh T× Khách	Hoa ðång ¦n ngæ hoÕt ðµng Trung tìm ra l¶i giäi h÷c sî Ðích tßþng trßng.	246	1	4320	Hoa ðång ¦n ngæ hoÕt ðµng Trung, luy kª hoàn thành nhi®m vø 3ThÑ lînh Ðích danh hi®u.	Hoa ðång ¦n ngæ hoÕt ðµng Trung, luy kª hoàn thành nhi®m vø 3ThÑ lînh Ðích danh hi®u.	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1314	1074	Nguy®t Thßþng Hi«n Khanh	Hoa ðång ¦n ngæ hoÕt ðµng Trung tìm ra l¶i giäi ðÕi sß Ðích tßþng trßng.	246	2	4320	Hoa ðång ¦n ngæ hoÕt ðµng Trung, luy kª hoàn thành nhi®m vø 6ThÑ lînh Ðích danh hi®u.	Hoa ðång ¦n ngæ hoÕt ðµng Trung, luy kª hoàn thành nhi®m vø 6ThÑ lînh Ðích danh hi®u.	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1315	1074	H÷c giä uyên thâm ThÕc Phø	Hoa ðång ¦n ngæ hoÕt ðµng Trung tìm ra l¶i giäi Cñ Nho Ðích tßþng trßng.	246	3	4320	Hoa ðång ¦n ngæ hoÕt ðµng Trung, luy kª hoàn thành nhi®m vø 9ThÑ lînh Ðích danh hi®u.	Hoa ðång ¦n ngæ hoÕt ðµng Trung, luy kª hoàn thành nhi®m vø 9ThÑ lînh Ðích danh hi®u.	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1316	1075	Ánh sáng nhÕt ngôi sao·sao kim ngß¶i phóng khoáng lÕc quan	Ánh sáng nhÕt ngôi sao·sao kim ngß¶i phóng khoáng lÕc quan Chuyên Thuµc thß·ng cho danh hi®u.	247	1	2160	TÕi niên ðµ ánh sáng nhÕt ngôi sao bình ch÷n hoÕt ðµng Trung, nh§n ðßþc Tø Quang giäi thß·ng.	TÕi niên ðµ ánh sáng nhÕt ngôi sao bình ch÷n hoÕt ðµng Trung, nh§n ðßþc Tø Quang giäi thß·ng.	1	106	81	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1317	1076	Lâm Tiên·Th¸ C¯c môn ð°	Bách C¯c vi tôn, Dû Li®u Vu Thñc. Lâm Tiên Lâu ðê giai môn sinh S· ðeo danh hi®u.	248	1	-1	Thª lñc thân ph§n	Lâm Tiên Lâu C¤p 4 môn sinh Khä nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1318	1076	Lâm Tiên·phì nhiêu Thi®n Ông	Bách C¯c vi tôn, Dû Li®u Vu Thñc. Lâm Tiên Lâu trung giai môn sinh S· ðeo danh hi®u.	248	2	-1	Thª lñc thân ph§n	Lâm Tiên Lâu C¤p 7 môn sinh Khä nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1319	1076	Lâm Tiên·Chúc Hoà thñc th¥n	Bách C¯c vi tôn, Dû Li®u Vu Thñc. Lâm Tiên Lâu cao giai môn sinh S· ðeo danh hi®u.	248	3	-1	Thª lñc thân ph§n	Lâm Tiên Lâu C¤p 10 môn sinh Khä nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1320	1076	Hành y·ÐoÕn T§t Y Ð°	Th¥n Nông ÐÕi T×, Bác Tª thiên hÕ. Hành y Trai ðê giai môn sinh S· ðeo danh hi®u.	249	1	-1	Thª lñc thân ph§n	Hành y Trai C¤p 4 môn sinh Khä nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1321	1076	Hành y·di®u thü Y Tiên	Th¥n Nông ÐÕi T×, Bác Tª thiên hÕ. Hành y Trai trung giai môn sinh S· ðeo danh hi®u.	249	2	-1	Thª lñc thân ph§n	Hành y Trai C¤p 7 môn sinh Khä nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1322	1076	Hành y·tª thª Y Thánh	Th¥n Nông ÐÕi T×, Bác Tª thiên hÕ. Hành y Trai cao giai môn sinh S· ðeo danh hi®u.	249	3	-1	Thª lñc thân ph§n	Hành y Trai C¤p 10 môn sinh Khä nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1323	1076	Chú Quy«n·rèn s¡t môn ð°	ÐoÕn Ti gang, Nhßþng Quy«n h§u thª. Chú Quy«n Tôn ðê giai môn sinh S· ðeo danh hi®u.	250	1	-1	Thª lñc thân ph§n	Chú Quy«n Tôn C¤p 4 môn sinh Khä nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1324	1076	Chú Quy«n·Dung C± Tßþng Công	ÐoÕn Ti gang, Nhßþng Quy«n h§u thª. Chú Quy«n Tôn trung giai môn sinh S· ðeo danh hi®u.	250	2	-1	Thª lñc thân ph§n	Chú Quy«n Tôn C¤p 7 môn sinh Khä nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1325	1076	Chú Quy«n·ÐÕi Dã tông sß	ÐoÕn Ti gang, Nhßþng Quy«n h§u thª. Chú Quy«n Tôn cao giai môn sinh S· ðeo danh hi®u.	250	3	-1	Thª lñc thân ph§n	Chú Quy«n Tôn C¤p 10 môn sinh Khä nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1326	1076	Chuyªt Xäo·TrÕch ngh« mµc Ð°	ÐÕi Mµc Thiên C½, Xäo Tôn M£c Biªn. Chuyªt Xäo Ðß¶ng ðê giai môn sinh S· ðeo danh hi®u.	251	1	-1	Thª lñc thân ph§n	Chuyªt Xäo Ðß¶ng C¤p 4 môn sinh Khä nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1327	1076	Chuyªt Xäo·Ðiêu S½n Tiên Khách	ÐÕi Mµc Thiên C½, Xäo Tôn M£c Biªn. Chuyªt Xäo Ðß¶ng trung giai môn sinh S· ðeo danh hi®u.	251	2	-1	Thª lñc thân ph§n	Chuyªt Xäo Ðß¶ng C¤p 7 môn sinh Khä nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1328	1076	Chuyªt Xäo·tÕo v§t tr¶i	ÐÕi Mµc Thiên C½, Xäo Tôn M£c Biªn. Chuyªt Xäo Ðß¶ng cao giai môn sinh S· ðeo danh hi®u.	251	3	-1	Thª lñc thân ph§n	Chuyªt Xäo Ðß¶ng C¤p 10 môn sinh Khä nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1329	1077	Thñc không th¬ ðÞ	Lâm Tiên ra tay, Mî Thñc ta có! Gia nh§p Lâm Tiên Lâu Ðích Tân môn ð° thu hoÕch Ð¡c Ðích ð£c thù danh hi®u.	252	1	-1	Lâm Tiên Lâu thú v¸ danh hi®u	L¥n ð¥u gia nh§p Lâm Tiên Lâu Ðích môn ð° có th¬ nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1330	1077	Dßþc Dßþc dçn ð¥u	Qu¥n S½n xa xôi, thäo dßþc khó tìm! Gia nh§p hành y Trai Ðích Tân môn ð° thu hoÕch Ð¡c Ðích ð£c thù danh hi®u.	252	2	-1	Hành y Trai thú v¸ danh hi®u	L¥n ð¥u gia nh§p hành y Trai Ðích môn ð° có th¬ nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1331	1077	Dã Dã Nã Thiªt	ÐÕi chuÏ BÕt Ti, Ti¬u ChuÏ Tß Tß. Gia nh§p Chú Quy«n Tôn Ðích Tân môn ð° thu hoÕch Ð¡c Ðích ð£c thù danh hi®u.	252	3	-1	Chú Quy«n Tôn thú v¸ danh hi®u	L¥n ð¥u gia nh§p Chú Quy«n Tôn Ðích môn ð° có th¬ nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1332	1077	Mµc Hæu Ban Pháp	S½n Hæu Mµc H« Mµc Hæu Chi, ð«u có th¬ nhanh nh©n linh hoÕt Quân không biªt. Gia nh§p Chuyªt Xäo Ðß¶ng Ðích Tân môn ð° thu hoÕch Ð¡c Ðích ð£c thù danh hi®u.	252	4	-1	Chuyªt Xäo Ðß¶ng thú v¸ danh hi®u	L¥n ð¥u gia nh§p Chuyªt Xäo Ðß¶ng Ðích môn ð° có th¬ nh§n ðßþc ThØ danh hi®u.	0	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1333	1078	Tung hoành Long Tháp vô song Khách	Nhìn xa Long Änh Vån r°ng ngâm, Hi®p L§p ðïnh Khí thÆng t¾i tr¶i cao.	253	1	168	TÕi Long Änh C± Ðáp hoÕt ðµng Trung, ðoÕt ðßþc Toä Long Tháp 3T¢ng Bäo Tß½ng lÕi v×a kích hoÕt.	TÕi Long Änh C± Ðáp hoÕt ðµng Trung, ðoÕt ðßþc Toä Long Tháp 3T¢ng Bäo Tß½ng lÕi v×a kích hoÕt.	1	106	0	1	0	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1334	1078	Ý Quyªt Long Tháp hào hi®p Sî	Kiªm Tung C± Ðáp ánh trång Hàn, LÕc Änh sa trß¶ng Huyªt chßa khô.	254	1	168	TÕi Long Änh C± Ðáp hoÕt ðµng Trung, ðoÕt ðßþc Toä Long Tháp 2T¢ng Bäo Tß½ng Ho£c Tr¤n Ma Tháp 4T¢ng Bäo Tß½ng lÕi v×a kích hoÕt.	TÕi Long Änh C± Ðáp hoÕt ðµng Trung, ðoÕt ðßþc Toä Long Tháp 2T¢ng Bäo Tß½ng Ho£c Tr¤n Ma Tháp 4T¢ng Bäo Tß½ng lÕi v×a kích hoÕt.	1	106	0	1	0	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1335	1079	Di®u Ngæ hàng loÕt	Xäo Ngæ Ði®n Doanh Liên, câu hay LÕc Khay Ng÷c.	255	4	2160	Tham dñ Ngã TÕi Thiên Long TrÕm ð°ng ti«n l¾n hoÕt ðµng nh§n ðßþc.	Tham dñ Ngã TÕi Thiên Long TrÕm ð°ng ti«n l¾n hoÕt ðµng nh§n ðßþc.	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1336	1079	Di®u Ngæ hàng loÕt	Xäo Ngæ Ði®n Doanh Liên, câu hay LÕc Khay Ng÷c.	255	3	1440	Tham dñ Ngã TÕi Thiên Long TrÕm ð°ng ti«n l¾n hoÕt ðµng nh§n ðßþc.	Tham dñ Ngã TÕi Thiên Long TrÕm ð°ng ti«n l¾n hoÕt ðµng nh§n ðßþc.	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1337	1079	Di®u Ngæ hàng loÕt	Xäo Ngæ Ði®n Doanh Liên, câu hay LÕc Khay Ng÷c.	255	2	720	Tham dñ Ngã TÕi Thiên Long TrÕm ð°ng ti«n l¾n hoÕt ðµng nh§n ðßþc.	Tham dñ Ngã TÕi Thiên Long TrÕm ð°ng ti«n l¾n hoÕt ðµng nh§n ðßþc.	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1338	1079	Di®u Ngæ hàng loÕt	Xäo Ngæ Ði®n Doanh Liên, câu hay LÕc Khay Ng÷c.	255	1	360	Tham dñ Ngã TÕi Thiên Long TrÕm ð°ng ti«n l¾n hoÕt ðµng nh§n ðßþc.	Tham dñ Ngã TÕi Thiên Long TrÕm ð°ng ti«n l¾n hoÕt ðµng nh§n ðßþc.	1	106	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1339	1080	Cuµc ð¶i này g£p lÕi	Hoài cñu ngß¶i ch½i g£p m£t Hµi Chuyên Thuµc XÑng Hào	256	1	-1	Hoài cñu ngß¶i ch½i g£p m£t Hµi Chuyên Thuµc XÑng Hào	SØ døng giang h° Hæu Nhî L­ Bao H§u Khä nh§n ðßþc.	0	106	84	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1340	1081	Tao nhã Vi thiªu niên	Nåm xßa Thi«u Cänh C¯, tao nhã Vi thiªu niên.	257	1	24	Thi«u Cänh nåm xßa hoÕt ðµng danh hi®u	Thi«u Cänh nåm xßa hoÕt ðµng danh hi®u	1	106	50	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1341	1081	Ðào lý Chính thì gi¶	Nåm xßa Thi«u Cänh C¯, ðào lý Chính thì gi¶.	258	1	24	Thi«u Cänh nåm xßa hoÕt ðµng danh hi®u	Thi«u Cänh nåm xßa hoÕt ðµng danh hi®u	1	106	50	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1342	1081	Mà ðÑng Di®c Khä Ki	Nåm xßa Thi«u Cänh C¯, mà ðÑng Di®c Khä Ki.	259	1	24	Thi«u Cänh nåm xßa hoÕt ðµng danh hi®u	Thi«u Cänh nåm xßa hoÕt ðµng danh hi®u	1	106	50	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1343	1081	B¤t ho£c Bi®t phong thái	Nåm xßa Thi«u Cänh C¯, b¤t ho£c Bi®t phong thái.	260	1	24	Thi«u Cänh nåm xßa hoÕt ðµng danh hi®u	Thi«u Cänh nåm xßa hoÕt ðµng danh hi®u	1	106	50	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1344	1081	Thiên m®nh Vßu th½ vån hoa mÛ	Nåm xßa Thi«u Cänh C¯, thiên m®nh Vßu th½ vån hoa mÛ.	261	1	24	Thi«u Cänh nåm xßa hoÕt ðµng danh hi®u	Thi«u Cänh nåm xßa hoÕt ðµng danh hi®u	1	106	50	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1345	1082	Kiªn Long TÕi Thiên	Mua Thiên Long Thü Bi®n nh§n ðßþc Ðích Chuyên Thuµc XÑng Hào.	262	1	-1	M· ra Thiên Long Ði¬n Tàng L­ Bao nh§n ðßþc.	M· ra Thiên Long Ði¬n Tàng L­ Bao nh§n ðßþc.	0	106	85	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1346	1083	Kiªm chï Thß½ng S½n T¦u tÑ phß½ng	Cß½ng quyªt Thß½ng S½n Lµ, Chính Ni®m Ðµ Tà Hung.	263	1	-1	TÕi Tân Sát Tinh-Thß½ng S½n Phá Sát Trung cao nh¤t nhân quä Tr¸ ðÕt t¾i 40000Th¶i Khä nh§n ðßþc.	TÕi Tân Sát Tinh-Thß½ng S½n Phá Sát Trung cao nh¤t nhân quä Tr¸ ðÕt t¾i 40000Th¶i Khä nh§n ðßþc.	0	106	89	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1347	1083	Kiªm Träm hung th¥n Tr¤n Ngû Di®u	Hi®p Tâm Nhßþc lßÞi dao, Trß¶ng Ánh Ki Ðµ Thu.	263	2	-1	TÕi Tân Sát Tinh-Thß½ng S½n Phá Sát Trung cao nh¤t nhân quä Tr¸ ðÕt t¾i 50000Th¶i Khä nh§n ðßþc.	TÕi Tân Sát Tinh-Thß½ng S½n Phá Sát Trung cao nh¤t nhân quä Tr¸ ðÕt t¾i 50000Th¶i Khä nh§n ðßþc.	0	106	88	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
1348	1083	Kiªm Di®t Yêu Tà Täo løc hþp	LßÞi dao s¡c bén Träm Hung Tà, hào hùng Hµ thß½ng sinh linh.	263	3	-1	TÕi Tân Sát Tinh-Thß½ng S½n Phá Sát Trung cao nh¤t nhân quä Tr¸ ðÕt t¾i 60000Th¶i Khä nh§n ðßþc.	TÕi Tân Sát Tinh-Thß½ng S½n Phá Sát Trung cao nh¤t nhân quä Tr¸ ðÕt t¾i 60000Th¶i Khä nh§n ðßþc.	0	106	87	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1
